lat,lon,STATEFP,COUNTYFP,county_fips,state,BUYER_DEA_NO,pharmacy,address,pills,link,BUYER_STATE,BUYER_COUNTY
34.0169033,-85.99616,1,55,1055,AL,AW9800435,GREGERSON'S PHARMACY,278 NORTH THIRD STREET PO BOX 1460  GADSDEN  AL 35901,564600,https://www.washingtonpost.com/wp-stat/dea-pain-pill-database/bulk/pharmacy/AL-AW9800435.csv,AL,ETOWAH
34.0469845,-85.965557,1,55,1055,AL,FR2498132,RAINS PHARMACY,2106 EWING AVENUE  GADSDEN  AL 35901,63420,https://www.washingtonpost.com/wp-stat/dea-pain-pill-database/bulk/pharmacy/AL-FR2498132.csv,AL,ETOWAH
34.0215507,-86.0455314,1,55,1055,AL,AJ7232882,JERRY'S DISCOUNT PHARMACY,300 WALL STREET  GADSDEN  AL 35904,2769140,https://www.washingtonpost.com/wp-stat/dea-pain-pill-database/bulk/pharmacy/AL-AJ7232882.csv,AL,ETOWAH
34.5131367,-87.7179928,1,59,1059,AL,FS1685758,SHOALS FAMILY PHARMACY GROUP DBA FAMILY PHARMACY OF RUSSELLVILLE,455 UNDERWOOD RD  RUSSELLVILLE  AL 35653,1210230,https://www.washingtonpost.com/wp-stat/dea-pain-pill-database/bulk/pharmacy/AL-FS1685758.csv,AL,FRANKLIN
34.4952902,-87.7283879,1,59,1059,AL,BW5382988,WAL-MART PHARMACY 10-0403,13675 HIGHWAY 43  RUSSELLVILLLE  AL 35653,1150600,https://www.washingtonpost.com/wp-stat/dea-pain-pill-database/bulk/pharmacy/AL-BW5382988.csv,AL,FRANKLIN
34.5131367,-87.7179928,1,59,1059,AL,AF2897176,GREG'S FAMILY PHARMACY,455 UNDERWOOD ROAD  RUSSELLVILLE  AL 35653,738410,https://www.washingtonpost.com/wp-stat/dea-pain-pill-database/bulk/pharmacy/AL-AF2897176.csv,AL,FRANKLIN
34.5096978,-87.7203502,1,59,1059,AL,FS1769035,SHOALS FAMILY PHARMACY GROUP DBA: HOMETOWN PHARMACY,609 GANDY ST  NE  RUSSELLVILLE  AL 35653,665230,https://www.washingtonpost.com/wp-stat/dea-pain-pill-database/bulk/pharmacy/AL-FS1769035.csv,AL,FRANKLIN
34.5096978,-87.7203502,1,59,1059,AL,FH0413978,HOMETOWN PHARMACY,609 GANDY ST NE  RUSSELLVILLE  AL 35653,474780,https://www.washingtonpost.com/wp-stat/dea-pain-pill-database/bulk/pharmacy/AL-FH0413978.csv,AL,FRANKLIN
34.5018099,-87.7318928,1,59,1059,AL,FS1704659,SHOALS FAMILY PHARMACY GROUP DBA THE DRUG SHOP OF RUSSELLVILLE,318 SOUTH JACKSON AVE  SUITE 1  RUSSELLVILLE  AL 35653,415290,https://www.washingtonpost.com/wp-stat/dea-pain-pill-database/bulk/pharmacy/AL-FS1704659.csv,AL,FRANKLIN
34.5041209,-87.7311327,1,59,1059,AL,BA4370425,THE DRUG SHOP,104 WEST MONTGOMERY  RUSSELLVILLE  AL 35653,373900,https://www.washingtonpost.com/wp-stat/dea-pain-pill-database/bulk/pharmacy/AL-BA4370425.csv,AL,FRANKLIN
34.5096978,-87.7203502,1,59,1059,AL,BM2917257,MEDICAL CENTER PHARMACY,609 GANDY ST NE  RUSSELLVILLE  AL 35653,341250,https://www.washingtonpost.com/wp-stat/dea-pain-pill-database/bulk/pharmacy/AL-BM2917257.csv,AL,FRANKLIN
31.2017938,-85.4347768,1,69,1069,AL,BJ9084675,JACKS DRUGS DOTHAN,1909 HONEYSUCKLE RD SOUTHWIND MEDICAL PARK  DOTHAN  AL 36305,5506320,https://www.washingtonpost.com/wp-stat/dea-pain-pill-database/bulk/pharmacy/AL-BJ9084675.csv,AL,HOUSTON
31.220797,-85.43387,1,69,1069,AL,BP9909637,PMO PHARMACY MANAGEMENT DOTHAN,3119 WESLEY  WAY SUITE 6  DOTHAN  AL 36305,12860,https://www.washingtonpost.com/wp-stat/dea-pain-pill-database/bulk/pharmacy/AL-BP9909637.csv,AL,HOUSTON
31.215916,-85.3645898,1,69,1069,AL,AB6315801,BOWEN PHARMACY,1906 FAIRVIEW AVE  DOTHAN  AL 36301,1912720,https://www.washingtonpost.com/wp-stat/dea-pain-pill-database/bulk/pharmacy/AL-AB6315801.csv,AL,HOUSTON
31.212721,-85.3626125,1,69,1069,AL,AC5557321,CIRCLE PHARMACY,2021 ALEXANDER DR  DOTHAN  AL 36301,1510710,https://www.washingtonpost.com/wp-stat/dea-pain-pill-database/bulk/pharmacy/AL-AC5557321.csv,AL,HOUSTON
31.197103,-85.3742628,1,69,1069,AL,FP2246088,PUBLIX ALABAMA,1620 ROSS CLARK CIRCLE  DOTHAN  AL 36301,176000,https://www.washingtonpost.com/wp-stat/dea-pain-pill-database/bulk/pharmacy/AL-FP2246088.csv,AL,HOUSTON
31.2127959,-85.3628344,1,69,1069,AL,BS3863140,SCOTT PHARMACUTICAL SERVICES,2019 ALEXANDER DRIVE SUITE 2  DOTHAN  AL 36301,167020,https://www.washingtonpost.com/wp-stat/dea-pain-pill-database/bulk/pharmacy/AL-BS3863140.csv,AL,HOUSTON
31.2167252,-85.3630676,1,69,1069,AL,FS1137149,SOUTHEAST ALABAMA MEDICAL CENTER,1108 ROSS CLARK CIRCLE  DOTHAN  AL 36301,135100,https://www.washingtonpost.com/wp-stat/dea-pain-pill-database/bulk/pharmacy/AL-FS1137149.csv,AL,HOUSTON
31.203702,-85.38462,1,69,1069,AL,BI8654370,INSTITUTIONAL PHARMACY SOLN,700 EAST COTTONWOOD RD  DOTHAN  AL 36301,3440,https://www.washingtonpost.com/wp-stat/dea-pain-pill-database/bulk/pharmacy/AL-BI8654370.csv,AL,HOUSTON
33.5822547,-86.7705833,1,73,1073,AL,AR1935420,R D R CORPORATION,1152 EAST LAKE BLVD  TARRANT  AL 35217,1712420,https://www.washingtonpost.com/wp-stat/dea-pain-pill-database/bulk/pharmacy/AL-AR1935420.csv,AL,JEFFERSON
33.5711214,-86.7840287,1,73,1073,AL,AB0476730,BURNS PHARMACY INC,541 JACKSON BOULEVARD  TARRANT  AL 35217,1118820,https://www.washingtonpost.com/wp-stat/dea-pain-pill-database/bulk/pharmacy/AL-AB0476730.csv,AL,JEFFERSON
33.5711214,-86.7840287,1,73,1073,AL,FF2390110,FRED'S PHARMACY #3878,541 JACKSON BLVD   TARRANT  AL 35217,671730,https://www.washingtonpost.com/wp-stat/dea-pain-pill-database/bulk/pharmacy/AL-FF2390110.csv,AL,JEFFERSON
33.6464177,-86.6833657,1,73,1073,AL,BW6079582,WALGREENS,2301 CENTER POINT PKWY  BIRMINGHAM  AL 35215,2319620,https://www.washingtonpost.com/wp-stat/dea-pain-pill-database/bulk/pharmacy/AL-BW6079582.csv,AL,JEFFERSON
33.652417,-86.6496642,1,73,1073,AL,BW4392647,WINN-DIXIE PHARMACY #574,2402 OLD SPRINGVILLE ROAD  BIRMINGHAM  AL 35215,976100,https://www.washingtonpost.com/wp-stat/dea-pain-pill-database/bulk/pharmacy/AL-BW4392647.csv,AL,JEFFERSON
33.6534238,-86.649368,1,73,1073,AL,BH3898357,RITE AID,"2264 BRREWSTER RD, BIRMINGHAM, AL 35235",114500,https://www.washingtonpost.com/wp-stat/dea-pain-pill-database/bulk/pharmacy/AL-BH3898357.csv,AL,JEFFERSON
33.5680969,-86.8975329,1,73,1073,AL,BW6235116,WALGREENS,1551 FORESTDALE BLVD  FORESTDALE  AL 35214,2597800,https://www.washingtonpost.com/wp-stat/dea-pain-pill-database/bulk/pharmacy/AL-BW6235116.csv,AL,JEFFERSON
33.3992977,-86.8046156,1,73,1073,AL,BR5764306,RITE AID,1615 MONTGOMERY HIGHWAY  HOOVER  AL 35216,721820,https://www.washingtonpost.com/wp-stat/dea-pain-pill-database/bulk/pharmacy/AL-BR5764306.csv,AL,JEFFERSON
33.393149,-86.7960093,1,73,1073,AL,BD5662867,FREDS PHARMACY #1841,3317 LORNA ROAD  HOOVER  AL 35216,1150000,https://www.washingtonpost.com/wp-stat/dea-pain-pill-database/bulk/pharmacy/AL-BD5662867.csv,AL,JEFFERSON
33.4043054,-86.8053219,1,73,1073,AL,AB2207012,BRUNO'S FOOD AND PHARMACY #9,1561 MONTGOMERY HWY  HOOVER  AL 35216,292560,https://www.washingtonpost.com/wp-stat/dea-pain-pill-database/bulk/pharmacy/AL-AB2207012.csv,AL,JEFFERSON
33.4000269,-86.8025123,1,73,1073,AL,FL0555079,LAFARMACIA/PHARMACY,3133 LORNA RD SUITE 102  HOOVER  AL 35216,9730,https://www.washingtonpost.com/wp-stat/dea-pain-pill-database/bulk/pharmacy/AL-FL0555079.csv,AL,JEFFERSON
33.3697092,-86.8001593,1,73,1073,AL,BR5154795,ALABAMA CVS PHARMACY,1881 CHACE DR   HOOVER  AL 35244,1029420,https://www.washingtonpost.com/wp-stat/dea-pain-pill-database/bulk/pharmacy/AL-BR5154795.csv,AL,JEFFERSON
33.3782129,-86.8121443,1,73,1073,AL,BC8574697,COSTCO WHOLESALE CORPORATION,3650 GALLERIA CIRCLE  HOOVER  AL 35244,661960,https://www.washingtonpost.com/wp-stat/dea-pain-pill-database/bulk/pharmacy/AL-BC8574697.csv,AL,JEFFERSON
33.3736816,-86.8087447,1,73,1073,AL,BS7311690,SAM'S PHARMACY 10-4724,3053 JOHNS HAWKINS PARKWAY  HOOVER  AL 35244,396100,https://www.washingtonpost.com/wp-stat/dea-pain-pill-database/bulk/pharmacy/AL-BS7311690.csv,AL,JEFFERSON
34.808924,-87.6657227,1,77,1077,AL,AM7823897,MILNER-RUSHING DRUG,869 FLORENCE BLVD  FLORENCE  AL 35630,1289400,https://www.washingtonpost.com/wp-stat/dea-pain-pill-database/bulk/pharmacy/AL-AM7823897.csv,AL,LAUDERDALE
32.6522602,-85.3789733,1,81,1081,AL,FJ1782691,JERKINS INC BUBBA'S MEDICINE SHOP,512 2ND AVE  OPELIKA  AL 36801,1090850,https://www.washingtonpost.com/wp-stat/dea-pain-pill-database/bulk/pharmacy/AL-FJ1782691.csv,AL,LEE
32.6522602,-85.3789733,1,81,1081,AL,AM6944361,BUBBA'S MEDICINE SHOP,YOUNG WILLIAM MAURY 512 2ND AVENUE  OPELIKA  AL 36801,1027100,https://www.washingtonpost.com/wp-stat/dea-pain-pill-database/bulk/pharmacy/AL-AM6944361.csv,AL,LEE
32.6387454,-85.39666,1,81,1081,AL,AT3472747,THOMAS PHARMACY INC,1713 PEPPERELL PKWY  OPELIKA  AL 36801,842810,https://www.washingtonpost.com/wp-stat/dea-pain-pill-database/bulk/pharmacy/AL-AT3472747.csv,AL,LEE
32.6423722,-85.390429,1,81,1081,AL,BK0801337,KROGER PHARACY #309,1515 A 2ND AVE  OPELIKA  AL 36801,76230,https://www.washingtonpost.com/wp-stat/dea-pain-pill-database/bulk/pharmacy/AL-BK0801337.csv,AL,LEE
32.652329,-85.3793464,1,81,1081,AL,BB8765109,BUBBAS PHARMACEUTICAL CARE IN,207 NORTH 6TH ST  OPELIKA  AL 36801,44230,https://www.washingtonpost.com/wp-stat/dea-pain-pill-database/bulk/pharmacy/AL-BB8765109.csv,AL,LEE
34.9914796,-86.846239,1,83,1083,AL,AJ0480690,JONES DRUG STORE,30508 ARDMORE AVENUE P O  BOX 429  ARDMORE  AL 35739,1829290,https://www.washingtonpost.com/wp-stat/dea-pain-pill-database/bulk/pharmacy/AL-AJ0480690.csv,AL,LIMESTONE
34.9832866,-86.8457979,1,83,1083,AL,BP4646216,PAYLESS PHARMACY AT FREDS,29930 ARDMORE AVE  ARDMORE  AL 35739,1243640,https://www.washingtonpost.com/wp-stat/dea-pain-pill-database/bulk/pharmacy/AL-BP4646216.csv,AL,LIMESTONE
34.7884147,-86.9748102,1,83,1083,AL,BF9339347,SOUTHERN FAMILY MARKET #157,625 ATHENS TOWN CENTER  ATHENS  AL 35611,394000,https://www.washingtonpost.com/wp-stat/dea-pain-pill-database/bulk/pharmacy/AL-BF9339347.csv,AL,LIMESTONE
32.1845359,-86.5766966,1,85,1085,AL,BD8565028,PARKS PHARMACY,225 HAYNEVILLE PLAZA  HAYNEVILLE  AL 36040,514640,https://www.washingtonpost.com/wp-stat/dea-pain-pill-database/bulk/pharmacy/AL-BD8565028.csv,AL,LOWNDES
32.1833769,-86.5811325,1,85,1085,AL,AF2586735,FOSTER DRUG CO INC,12 LAFAYETTE ST  HAYNEVILLE  AL 36040,187310,https://www.washingtonpost.com/wp-stat/dea-pain-pill-database/bulk/pharmacy/AL-AF2586735.csv,AL,LOWNDES
34.6929062,-86.5660608,1,89,1089,AL,BP5058501,PUBLIX ALABAMA,4851 WHITESBURG DRIVE SE SUITE B  HUNTSVILLE  AL 35802,689020,https://www.washingtonpost.com/wp-stat/dea-pain-pill-database/bulk/pharmacy/AL-BP5058501.csv,AL,MADISON
34.6964881,-86.5675411,1,89,1089,AL,FS1360798,SPORTSMED PHARMACY,4715 WHITESBURG DR   HUNTSVILLE  AL 35802,416190,https://www.washingtonpost.com/wp-stat/dea-pain-pill-database/bulk/pharmacy/AL-FS1360798.csv,AL,MADISON
34.8504292,-86.7153103,1,89,1089,AL,BS6576788,SUR-SAV PHARMACY,6046 HIGHWAY 53  HARVEST  AL 35749,2363810,https://www.washingtonpost.com/wp-stat/dea-pain-pill-database/bulk/pharmacy/AL-BS6576788.csv,AL,MADISON
34.8463845,-86.710826,1,89,1089,AL,FP0972364,PUBLIX ALABAMA,5850 HIGHWAY 53  HARVEST  AL 35749,351300,https://www.washingtonpost.com/wp-stat/dea-pain-pill-database/bulk/pharmacy/AL-FP0972364.csv,AL,MADISON
34.3450406,-86.3041158,1,95,1095,AL,BR5155951,ALABAMA CVS PHARMACY,1445 GUNTER AVENUE  GUNTERSVILLE  AL 35976,2345520,https://www.washingtonpost.com/wp-stat/dea-pain-pill-database/bulk/pharmacy/AL-BR5155951.csv,AL,MARSHALL
34.299367,-86.2790262,1,95,1095,AL,BW5383295,WAL-MART PHARMACY 10-0681,11697 U S  HWY 431  GUNTERSVILLE  AL 35976,1744440,https://www.washingtonpost.com/wp-stat/dea-pain-pill-database/bulk/pharmacy/AL-BW5383295.csv,AL,MARSHALL
34.3381453,-86.3123234,1,95,1095,AL,AG5497981,GRIFFITH DISCOUNT DRUGS INC,2011 GUNTER AVE  GUNTERSVILLE  AL 35976,214350,https://www.washingtonpost.com/wp-stat/dea-pain-pill-database/bulk/pharmacy/AL-AG5497981.csv,AL,MARSHALL
30.6909084,-88.0886259,1,97,1097,AL,BK0702301,RITE AID,2011 SPRINGHILL AVENUE  MOBILE  AL 36607,837530,https://www.washingtonpost.com/wp-stat/dea-pain-pill-database/bulk/pharmacy/AL-BK0702301.csv,AL,MOBILE
30.6946322,-88.0800656,1,97,1097,AL,FI2967480,IHRX4U,1 MOBILE INFIRMARY CIRCLE PO BOX 2226  MOBILE  AL 36607,37810,https://www.washingtonpost.com/wp-stat/dea-pain-pill-database/bulk/pharmacy/AL-FI2967480.csv,AL,MOBILE
30.6537389,-88.1394326,1,97,1097,AL,BC9508221,ALABAMA CVS PHARMACY,3932 COTTAGE HILL RD   MOBILE  AL 36609,1860820,https://www.washingtonpost.com/wp-stat/dea-pain-pill-database/bulk/pharmacy/AL-BC9508221.csv,AL,MOBILE
30.6774542,-88.190062,1,97,1097,AL,FW0568076,WALGREENS,6395 AIRPORT BLVD  MOBILE  AL 36608,963330,https://www.washingtonpost.com/wp-stat/dea-pain-pill-database/bulk/pharmacy/AL-FW0568076.csv,AL,MOBILE
30.6626067,-88.1887338,1,97,1097,AL,BW5459587,WINN-DIXIE PHARMACY,6300 GRELOT ROAD  MOBILE  AL 36609,624750,https://www.washingtonpost.com/wp-stat/dea-pain-pill-database/bulk/pharmacy/AL-BW5459587.csv,AL,MOBILE
30.6741589,-88.1718455,1,97,1097,AL,BB4776386,BRUNO'S PHARMACY #310,BRUNO S  INC 306 SOUTH UNIVERSITY BLVD  MOBILE  AL 36609,271990,https://www.washingtonpost.com/wp-stat/dea-pain-pill-database/bulk/pharmacy/AL-BB4776386.csv,AL,MOBILE
30.6742298,-88.1719761,1,97,1097,AL,FB1376715,BRUNO'S FOOD & PHARMACY #310,306 SOUTH UNIVERSITY BLVD  MOBILE  AL 36609,242460,https://www.washingtonpost.com/wp-stat/dea-pain-pill-database/bulk/pharmacy/AL-FB1376715.csv,AL,MOBILE
32.3264017,-86.2640283,1,101,1101,AL,BH2254756,RITE AID,2300 EAST SOUTH BOULEVARD  MONTGOMERY  AL 36116,339010,https://www.washingtonpost.com/wp-stat/dea-pain-pill-database/bulk/pharmacy/AL-BH2254756.csv,AL,MONTGOMERY
33.314573,-85.4841041,1,111,1111,AL,AH7428154,H & M DRUG INC,17216 HIGHWAY 431 BOX 289  WEDOWEE  AL 36278,1910860,https://www.washingtonpost.com/wp-stat/dea-pain-pill-database/bulk/pharmacy/AL-AH7428154.csv,AL,RANDOLPH
33.3121996,-85.4835643,1,111,1111,AL,FL3079628,LAKESIDE PHARMACY OF ALABAMA,17054 HWY 431 P O  BOX  10  WEDOWEE  AL 36278,56300,https://www.washingtonpost.com/wp-stat/dea-pain-pill-database/bulk/pharmacy/AL-FL3079628.csv,AL,RANDOLPH
33.5832795,-86.2780586,1,115,1115,AL,AT1063938,NATIONAL MEDICINE CENTER,608 MARTIN STREET  SOUTH  PELL CITY  AL 35128,685430,https://www.washingtonpost.com/wp-stat/dea-pain-pill-database/bulk/pharmacy/AL-AT1063938.csv,AL,SAINT CLAIR
33.5637869,-86.2677569,1,115,1115,AL,FP2771485,PUBLIX ALABAMA,2040 MARTIN STREET SOUTH  PELL CITY  AL 35128,93000,https://www.washingtonpost.com/wp-stat/dea-pain-pill-database/bulk/pharmacy/AL-FP2771485.csv,AL,SAINT CLAIR
33.5819998,-86.2765219,1,115,1115,AL,FJ2177435,J'S PHARMACY,760 MARTIN ST SOUTH  A  PELL CITY  AL 35128,529970,https://www.washingtonpost.com/wp-stat/dea-pain-pill-database/bulk/pharmacy/AL-FJ2177435.csv,AL,SAINT CLAIR
33.2187627,-86.8255249,1,117,1117,AL,FB2230554,BROOKLERE PHARMACY,205 BUCK CREEK PLAZA  ALABASTER  AL 35007,208820,https://www.washingtonpost.com/wp-stat/dea-pain-pill-database/bulk/pharmacy/AL-FB2230554.csv,AL,SHELBY
33.1677996,-86.2553405,1,121,1121,AL,BM8263080,MARBLE CITY PHARMACY,264 WEST FT  WILLAMS STREET  SYLACAUGA  AL 35150,3894600,https://www.washingtonpost.com/wp-stat/dea-pain-pill-database/bulk/pharmacy/AL-BM8263080.csv,AL,TALLADEGA
33.1675572,-86.2501826,1,121,1121,AL,BR5155456,ALABAMA CVS PHARMACY,2 N  BROADWAY AVE   SYLACAUGA  AL 35150,2182760,https://www.washingtonpost.com/wp-stat/dea-pain-pill-database/bulk/pharmacy/AL-BR5155456.csv,AL,TALLADEGA
33.1669676,-86.2568481,1,121,1121,AL,FF1408079,FORT WILLIAMS PHARMACY,401 WEST FORT WILLIAMS STREET  SYLACAUGA  AL 35150,1683730,https://www.washingtonpost.com/wp-stat/dea-pain-pill-database/bulk/pharmacy/AL-FF1408079.csv,AL,TALLADEGA
33.1677157,-86.2527519,1,121,1121,AL,FW0131730,WALGREENS,100 W FT WILLIAMS ST  SYLACAUGA  AL 35150,1370300,https://www.washingtonpost.com/wp-stat/dea-pain-pill-database/bulk/pharmacy/AL-FW0131730.csv,AL,TALLADEGA
33.1780211,-86.2505672,1,121,1121,AL,AM0484078,DIXIE DRUG CO,800 N BROADWAY P O  BOX 72  SYLACAUGA  AL 35150,1207880,https://www.washingtonpost.com/wp-stat/dea-pain-pill-database/bulk/pharmacy/AL-AM0484078.csv,AL,TALLADEGA
33.1708852,-86.2506289,1,121,1121,AL,AP6463082,PALACE DRUG CO,216 N BROADWAY  SYLACAUGA  AL 35150,1158050,https://www.washingtonpost.com/wp-stat/dea-pain-pill-database/bulk/pharmacy/AL-AP6463082.csv,AL,TALLADEGA
33.167683,-86.2514523,1,121,1121,AL,AH5643855,RITE AID,1 NORTH BROADWAY AVENUE  SYLACAUGA  AL 35150,762090,https://www.washingtonpost.com/wp-stat/dea-pain-pill-database/bulk/pharmacy/AL-AH5643855.csv,AL,TALLADEGA
33.2713637,-87.5961867,1,125,1125,AL,BS7685247,SENIOR CARE PHARMACY,4373 NORTHCREEK BLVD  NORTHPORT  AL 35473,10290310,https://www.washingtonpost.com/wp-stat/dea-pain-pill-database/bulk/pharmacy/AL-BS7685247.csv,AL,TUSCALOOSA
33.239902,-87.5770829,1,125,1125,AL,BR5156888,ALABAMA CVS PHARMACY,1910 MCFARLAND BOULEVARD  NORTHPORT  AL 35476,2745040,https://www.washingtonpost.com/wp-stat/dea-pain-pill-database/bulk/pharmacy/AL-BR5156888.csv,AL,TUSCALOOSA
33.3061646,-87.6003537,1,125,1125,AL,FA0242812,ALABAMA CVS PHARMACY,4280 MITT LARY RD   NORTHPORT  AL 35475,1326610,https://www.washingtonpost.com/wp-stat/dea-pain-pill-database/bulk/pharmacy/AL-FA0242812.csv,AL,TUSCALOOSA
33.2411379,-87.5787586,1,125,1125,AL,AH0478873,RITE AID,2300 MCFARLAND BLVD  NORTHPORT  AL 35476,950590,https://www.washingtonpost.com/wp-stat/dea-pain-pill-database/bulk/pharmacy/AL-AH0478873.csv,AL,TUSCALOOSA
33.2411379,-87.5787586,1,125,1125,AL,BP8686632,PUBLIX ALABAMA,2300 MCFARLAND BLVD  NORTHPORT  AL 35476,778400,https://www.washingtonpost.com/wp-stat/dea-pain-pill-database/bulk/pharmacy/AL-BP8686632.csv,AL,TUSCALOOSA
33.1884623,-87.5269292,1,125,1125,AL,AH5444827,RITE AID,2360 MCFARLAND BLVD EAST  TUSCALOOSA  AL 35404,708840,https://www.washingtonpost.com/wp-stat/dea-pain-pill-database/bulk/pharmacy/AL-AH5444827.csv,AL,TUSCALOOSA
33.1982209,-87.5397979,1,125,1125,AL,AH0468048,H&W DRUGS EAST INC,315 EAST 15 STREET  TUSCALOOSA  AL 35401,431660,https://www.washingtonpost.com/wp-stat/dea-pain-pill-database/bulk/pharmacy/AL-AH0468048.csv,AL,TUSCALOOSA
33.1938782,-87.5287476,1,125,1125,AL,AM2516841,THE PHARMACY AT MIDTOWN,1800 MCFARLAND BLVD EAST SUITE 334  TUSCALOOSA  AL 35404,231320,https://www.washingtonpost.com/wp-stat/dea-pain-pill-database/bulk/pharmacy/AL-AM2516841.csv,AL,TUSCALOOSA
33.1682294,-87.5288829,1,125,1125,AL,BH0750530,RITE AID,600 SKYLAND BLVD E  TUSCALOOSA  AL 35405,1202160,https://www.washingtonpost.com/wp-stat/dea-pain-pill-database/bulk/pharmacy/AL-BH0750530.csv,AL,TUSCALOOSA
33.6552988,-85.8272657,1,15,1015,AL,BW9589194,WALGREENS,800 QUINTARD AVE  ANNISTON  AL 36201,2677150,https://www.washingtonpost.com/wp-stat/dea-pain-pill-database/bulk/pharmacy/AL-BW9589194.csv,AL,CALHOUN
33.6556816,-85.8308659,1,15,1015,AL,BW3833375,WINN-DIXIE,800 NOBLE ST  ANNISTON  AL 36201,1964000,https://www.washingtonpost.com/wp-stat/dea-pain-pill-database/bulk/pharmacy/AL-BW3833375.csv,AL,CALHOUN
33.6633299,-85.8274257,1,15,1015,AL,BH2094388,RITE AID,1430 QUINTARD AVENUE  ANNISTON  AL 36201,1564230,https://www.washingtonpost.com/wp-stat/dea-pain-pill-database/bulk/pharmacy/AL-BH2094388.csv,AL,CALHOUN
33.6618089,-85.8301859,1,15,1015,AL,BA9214521,ANNISTON QUALITY HEALTHCARE,1316 NOBLE STREET SUITE 1 C  ANNISTON  AL 36201,369830,https://www.washingtonpost.com/wp-stat/dea-pain-pill-database/bulk/pharmacy/AL-BA9214521.csv,AL,CALHOUN
32.4337583,-87.0128512,1,47,1047,AL,BW5383346,WAL-MART PHARMACY 10-0700,1501 HWY 14 EAST  SELMA  AL 36703,746730,https://www.washingtonpost.com/wp-stat/dea-pain-pill-database/bulk/pharmacy/AL-BW5383346.csv,AL,DALLAS
32.5044762,-86.9904424,1,47,1047,AL,BV9681190,VALLEY GRANDE PHARMACY,7171 ALABAMA HIGHWAY 22 NORTH  VALLEY GRANDE  AL 36701,482320,https://www.washingtonpost.com/wp-stat/dea-pain-pill-database/bulk/pharmacy/AL-BV9681190.csv,AL,DALLAS
34.6724115,-86.022401,1,71,1071,AL,BS9082087,SCOTTSBORO FAMILY PHARMACY,201 VETERANS DR SUITE 101  SCOTTSBORO  AL 35768,5951590,https://www.washingtonpost.com/wp-stat/dea-pain-pill-database/bulk/pharmacy/AL-BS9082087.csv,AL,JACKSON
34.6663575,-86.0359338,1,71,1071,AL,AC1200372,BIG 'C' DISCOUNT DRUGS,106 PARKS AVENUE  SCOTTSBORO  AL 35768,3709260,https://www.washingtonpost.com/wp-stat/dea-pain-pill-database/bulk/pharmacy/AL-AC1200372.csv,AL,JACKSON
34.6653824,-86.0344356,1,71,1071,AL,BS8992124,ALABAMA CVS PHARMACY,801 S  BROAD ST   SCOTTSBORO  AL 35768,1981100,https://www.washingtonpost.com/wp-stat/dea-pain-pill-database/bulk/pharmacy/AL-BS8992124.csv,AL,JACKSON
33.5084556,-86.799574,1,73,1073,AL,AH0483230,HARBIN PHARMACY,521 RICHARD ARRINGTON BLVD S 521 SOUTH 21ST STREET  BIRMINGHAM  AL 35233,2215370,https://www.washingtonpost.com/wp-stat/dea-pain-pill-database/bulk/pharmacy/AL-AH0483230.csv,AL,JEFFERSON
33.5021227,-86.8064447,1,73,1073,AL,BT5819389,THE KIRKLIN CLINIC PHARMACY,UNIVERSITY OF ALABAMA HOSPITAL 2000 6TH AVENUE SOUTH  BIRMINGHAM  AL 35233,2388220,https://www.washingtonpost.com/wp-stat/dea-pain-pill-database/bulk/pharmacy/AL-BT5819389.csv,AL,JEFFERSON
33.5023235,-86.7979839,1,73,1073,AL,BT5819377,THE COMMUNITY HEALTH & FAMILY,UNIVERSITY OF ALABAMA HOSPITAL 930 SOUTH 20TH STREET  BIRMINGHAM  AL 35205,534980,https://www.washingtonpost.com/wp-stat/dea-pain-pill-database/bulk/pharmacy/AL-BT5819377.csv,AL,JEFFERSON
33.5008066,-86.7968066,1,73,1073,AL,BB1415024,BIRMINGHAM APOTHECARY,1032 20TH ST SOUTH  BIRMINGHAM  AL 35205,421590,https://www.washingtonpost.com/wp-stat/dea-pain-pill-database/bulk/pharmacy/AL-BB1415024.csv,AL,JEFFERSON
33.5059006,-86.8078722,1,73,1073,AL,BS6949119,"PROCARE PHARMACY, DBA: CVS/PHARMACY",1521 4TH AVE   SOUTH  BIRMINGHAM  AL 35233,34500,https://www.washingtonpost.com/wp-stat/dea-pain-pill-database/bulk/pharmacy/AL-BS6949119.csv,AL,JEFFERSON
33.5079488,-86.8002573,1,73,1073,AL,BT7438460,THE KIRKLIN CLINIC,ATTN   HSF PHARMACY DEPT  BIRMINGHAM  AL 35233,1200,https://www.washingtonpost.com/wp-stat/dea-pain-pill-database/bulk/pharmacy/AL-BT7438460.csv,AL,JEFFERSON
33.5054832,-86.8022118,1,73,1073,AL,BU4329771,UAB SPECIALTY PHARMACY,601 19TH STREET SOUTH 4TH FLOOR OF QUARTERBACK TOWER  BIRMINGHAM  AL 35249,85030,https://www.washingtonpost.com/wp-stat/dea-pain-pill-database/bulk/pharmacy/AL-BU4329771.csv,AL,JEFFERSON
32.6149924,-85.4639459,1,81,1081,AL,BT7161526,THE DRUG STORE,464 N DEAN ROAD  AUBURN  AL 36830,2368380,https://www.washingtonpost.com/wp-stat/dea-pain-pill-database/bulk/pharmacy/AL-BT7161526.csv,AL,LEE
